,Rooms,Distance,Bedroom2,Bathroom,Car,BuildingArea,Lattitude,Longtitude,Age,Price
403,2,13.0,2,1,1,103.0,-37.9243,145.0376,78,855000
404,2,13.0,2,1,1,92.0,-37.9245,145.0336,58,650000
405,4,13.0,4,2,4,233.0,-37.924,145.0504,68,1815000
406,4,13.0,4,3,2,353.0,-37.9132,145.0251,10,2255000
407,2,13.0,2,2,3,475.0,-37.9274,145.031,13,855000
408,4,13.0,4,2,3,197.0,-37.9163,145.0324,88,1860000
409,2,13.0,2,1,1,100.0,-37.9326,145.0387,28,725000
410,3,13.0,3,1,1,108.0,-37.9282,145.0367,68,1293000
411,3,13.0,3,2,2,245.0,-37.9317,145.0469,48,1328000
412,4,13.0,4,2,3,255.0,-37.9326,145.0441,10,1247000
413,3,13.0,3,1,2,143.0,-37.9256,145.0374,68,1370000
414,3,13.0,3,2,1,170.0,-37.9286,145.0495,53,1095000
415,2,13.0,2,1,1,88.0,-37.9173,145.0359,6,725000
416,3,13.0,3,2,2,149.0,-37.9317,145.0352,11,825000
417,3,13.0,3,2,2,160.0,-37.9289,145.0478,6,1235000
418,3,13.0,3,1,2,125.0,-37.9315,145.0445,68,1165000
419,4,13.0,4,2,4,284.0,-37.9224,145.0462,68,1910000
420,2,13.0,2,1,3,109.0,-37.929,145.0375,58,820000
421,4,13.0,4,2,2,168.0,-37.9289,145.0481,48,1430000
422,2,13.0,2,1,2,96.0,-37.9178,145.0413,48,910000
423,4,13.0,4,4,2,361.0,-37.9155,145.0243,6,2520000
424,5,13.0,5,2,2,250.0,-37.9144,145.0401,92,1900000
425,2,13.0,2,2,1,90.0,-37.9307,145.0379,11,670000
426,2,13.0,2,1,1,107.0,-37.9259,145.0341,20,680000
427,4,13.0,4,3,3,220.0,-37.9294,145.041,8,1320000
428,6,13.0,6,3,2,275.0,-37.9181,145.04399999999998,30,1900000
429,3,13.0,2,2,2,150.0,-37.9148,145.0404,88,1535000
430,4,13.0,3,1,5,150.0,-37.9206,145.0383,78,1281000
431,5,13.0,5,2,2,178.0,-37.9241,145.048,68,1385000
432,4,13.0,4,4,2,361.0,-37.9155,145.0243,6,2620000
433,2,13.9,2,2,1,125.0,-37.9237,145.0763,10,825000
434,2,13.9,2,1,2,95.0,-37.9255,145.0796,16,746000
435,5,13.9,5,2,2,190.0,-37.9333,145.0602,58,1275000
436,3,13.9,3,2,2,120.0,-37.9229,145.0557,19,1025000
437,2,13.9,2,1,1,79.0,-37.91,145.0842,38,495000
438,4,13.9,3,2,2,178.0,-37.9167,145.0771,68,1220000
439,3,13.9,3,1,2,110.0,-37.9262,145.0808,68,885000
440,3,13.9,0,2,2,141.0,-37.9168,145.069,6,830000
441,4,13.9,3,3,2,222.0,-37.9347,145.0546,4,1210000
442,4,13.9,3,2,2,180.0,-37.914,145.0714,12,1160000
443,3,13.9,3,2,3,110.0,-37.9119,145.0705,48,1215000
444,4,13.9,4,2,2,191.0,-37.9358,145.0688,58,1200000
445,3,13.9,3,2,2,140.0,-37.9284,145.0668,68,1050000
446,5,13.9,5,2,4,146.0,-37.9209,145.0757,68,950000
447,2,13.9,3,2,1,78.0,-37.9212,145.0674,48,380000
448,3,13.9,3,2,2,177.0,-37.9231,145.066,48,1338000
449,2,13.9,2,1,1,150.0,-37.9223,145.0747,58,651000
450,3,13.9,4,2,2,118.0,-37.9256,145.0757,58,1390000
451,3,13.9,3,1,2,163.0,-37.9186,145.0709,63,1100000
452,4,13.9,4,1,1,138.0,-37.925,145.0612,78,1206000
453,2,13.9,2,1,1,75.0,-37.9082,145.0681,58,486500
454,4,13.9,4,2,2,177.0,-37.9153,145.0707,48,1415000
455,4,13.9,4,2,2,207.0,-37.9245,145.0507,6,1185000
456,4,13.9,4,3,1,166.0,-37.9164,145.0765,58,1060000
457,3,13.9,3,2,2,145.0,-37.9239,145.0781,20,845000
458,3,13.9,3,2,1,117.0,-37.9227,145.0558,23,860000
459,3,13.9,3,2,2,140.0,-37.9219,145.0733,9,921000
460,2,13.9,2,1,1,135.0,-37.9099,145.0726,58,742500
461,3,13.9,3,2,2,120.0,-37.9303,145.0805,68,920000
462,2,13.9,2,1,1,102.0,-37.9179,145.071,58,702000
463,3,13.9,3,2,1,117.0,-37.9196,145.0691,18,805000
464,4,13.9,4,2,1,190.0,-37.9257,145.0735,14,1100000
465,3,13.9,3,1,4,131.0,-37.9117,145.0695,68,1050000
466,2,13.9,2,2,1,79.0,-37.9293,145.0657,13,722000
467,3,13.9,3,1,2,133.0,-37.9286,145.069,58,930000
468,3,13.9,3,2,1,119.0,-37.919000000000004,145.0829,18,921000
469,4,13.9,3,1,2,160.0,-37.9193,145.0691,68,1035000
470,4,13.9,4,2,2,196.0,-37.9252,145.0562,68,1352000
471,4,13.9,4,2,2,205.0,-37.9197,145.05700000000002,12,1005000
472,5,13.9,4,2,2,315.0,-37.906,145.0547,88,1600000
473,3,13.9,3,1,1,120.0,-37.9244,145.0665,48,1200000
474,3,13.9,3,2,2,126.0,-37.9168,145.0809,68,780000
475,4,13.9,4,2,2,231.0,-37.9299,145.0598,8,1250000
476,4,13.9,4,2,2,176.0,-37.9262,145.0624,58,1110000
477,4,13.9,4,2,2,165.0,-37.9117,145.0534,68,1690000
478,3,13.9,3,3,1,122.0,-37.9149,145.0788,68,791000
479,3,13.9,3,1,3,140.0,-37.9347,145.0507,78,900000
480,3,13.9,3,2,2,156.0,-37.9176,145.0566,18,970000
481,3,13.9,3,2,2,143.0,-37.9079,145.0707,15,823000
482,4,13.9,4,2,1,190.0,-37.9198,145.0789,8,1045000
483,2,13.9,2,1,1,80.0,-37.9079,145.0685,18,655000
484,5,13.9,5,3,2,257.0,-37.9066,145.0541,68,1550000
485,3,13.9,3,1,1,105.0,-37.9087,145.0537,38,835000
486,4,13.9,3,2,2,256.0,-37.9256,145.0533,3,1465000
487,3,13.9,3,1,1,96.0,-37.9241,145.0763,68,910000
488,3,13.9,3,2,1,123.0,-37.9329,145.053,11,920000
489,3,13.9,3,2,2,160.0,-37.9179,145.0592,6,935000
490,3,13.9,3,1,2,163.0,-37.9242,145.0705,48,977000
491,3,13.9,3,1,2,122.0,-37.9113,145.0765,68,1352000
492,4,13.9,4,2,2,160.0,-37.9274,145.0654,58,1115000
493,3,13.9,3,1,2,147.0,-37.9232,145.0563,69,1197000
494,2,13.9,2,2,2,83.0,-37.9292,145.0708,7,485000
495,4,13.9,4,1,1,151.0,-37.9129,145.0598,58,1365000
496,4,13.9,4,2,2,337.0,-37.9138,145.0774,12,1698888
497,3,13.9,3,2,1,28.0,-37.9142,145.08,8,965000
498,3,13.9,3,2,2,150.0,-37.9225,145.0754,7,870000
499,3,13.9,3,2,3,168.0,-37.912,145.0752,68,1161000
500,3,13.9,3,1,3,146.0,-37.9307,145.0531,48,1266000
501,3,13.9,3,2,2,200.0,-37.9272,145.0801,10,700000
502,4,13.9,4,4,2,265.0,-37.9116,145.0686,6,1325000
503,3,13.9,3,2,1,132.0,-37.9257,145.0811,13,770000
504,1,13.9,1,1,1,99.0,-37.9315,145.0619,48,380000
505,4,13.9,4,2,2,158.0,-37.9281,145.0669,38,1175000
506,3,13.9,3,1,1,120.0,-37.916,145.0776,58,1200000
507,4,13.9,4,1,2,196.0,-37.9147,145.0751,48,1370000
508,4,13.9,4,1,1,186.0,-37.9289,145.0502,68,1433500
509,3,13.9,3,2,1,131.0,-37.9075,145.061,13,860000
510,2,13.9,2,1,1,114.0,-37.9107,145.0598,23,715000
511,2,13.9,2,1,1,115.0,-37.9212,145.0606,68,710000
512,5,13.9,5,3,2,296.0,-37.9143,145.0699,11,1550000
513,3,13.9,3,1,2,100.0,-37.9286,145.0737,22,790000
514,3,13.9,3,1,2,144.0,-37.9251,145.0771,58,1020000
515,3,13.9,3,2,1,122.0,-37.9159,145.0787,6,886000
516,4,13.9,4,2,3,198.0,-37.9374,145.0726,21,1015000
517,4,13.9,4,2,2,167.0,-37.9207,145.0757,68,1255000
518,3,13.9,3,1,1,94.0,-37.9178,145.067,68,1320000
519,3,13.9,3,2,1,133.0,-37.9236,145.0545,68,870000
520,4,13.9,4,2,2,219.0,-37.9351,145.0572,5,1472500
521,2,13.9,2,2,2,118.0,-37.908,145.0716,13,640000
522,4,13.1,4,2,2,255.0,-37.8151,145.135,78,1620000
523,2,13.1,2,1,1,81.0,-37.8271,145.1299,53,645000
524,4,13.1,3,2,3,167.0,-37.8233,145.1267,113,1560000
525,3,13.1,3,2,2,170.0,-37.8257,145.1216,68,1715000
526,3,13.1,3,1,2,110.0,-37.8275,145.1298,68,1200000
527,3,13.1,3,1,0,151.0,-37.8258,145.1246,108,1760000
528,3,13.1,3,1,2,108.0,-37.8167,145.1373,68,948000
529,2,13.1,2,2,1,65.0,-37.8216,145.127,8,465000
530,4,13.1,4,2,2,158.0,-37.8282,145.1301,10,975000
531,3,13.1,3,1,1,134.0,-37.827,145.1209,68,1325000
532,3,13.1,3,2,1,3.0,-37.8287,145.1319,18,750000
533,3,13.1,3,2,1,159.0,-37.8285,145.1272,78,1400000
534,3,13.1,3,1,2,106.0,-37.8235,145.1276,88,1500000
535,4,13.1,4,2,1,195.0,-37.8247,145.1281,128,1600000
536,4,13.1,3,2,2,235.0,-37.8244,145.1319,91,1461400
537,3,13.1,3,1,1,108.0,-37.8275,145.1232,38,775000
538,4,13.1,4,4,4,162.0,-37.8166,145.1354,92,1670000
539,3,13.1,3,1,2,120.0,-37.8166,145.1215,73,4000000
540,3,13.1,3,1,1,106.0,-37.8247,145.1206,128,928000
541,2,13.1,2,1,1,82.0,-37.8234,145.1235,48,636000
542,3,13.1,3,1,1,95.0,-37.8264,145.1248,98,1170000
543,4,13.1,4,2,2,231.0,-37.8274,145.1242,94,1670000
544,3,13.1,4,1,1,119.0,-37.8283,145.1195,88,857000
545,3,13.1,3,2,1,130.0,-37.8154,145.1355,18,822500
546,2,10.8,2,1,1,75.0,-37.7839,144.8524,68,645000
547,3,10.8,3,1,1,106.0,-37.785,144.8561,7,502000
548,3,10.8,3,2,1,124.0,-37.7851,144.8517,12,495000
549,2,10.8,2,1,4,77.0,-37.7814,144.847,68,868000
550,4,10.8,4,2,1,154.0,-37.7908,144.8485,28,645000
551,3,10.8,3,2,1,145.0,-37.7865,144.8605,8,652000
552,4,10.8,4,2,2,240.0,-37.788000000000004,144.862,16,850000
553,3,10.8,3,1,3,98.0,-37.7923,144.852,63,575000
554,4,10.8,4,2,2,216.0,-37.7763,144.8543,10,882000
555,3,10.8,3,2,2,135.0,-37.7815,144.855,48,730000
556,4,10.8,4,2,1,154.0,-37.7908,144.8485,28,610000
557,3,10.8,3,1,0,90.0,-37.7899,144.8515,58,696000
558,3,10.8,3,2,1,144.0,-37.7827,144.8625,5,579000
559,3,10.8,3,1,1,105.0,-37.7905,144.8485,58,765000
560,2,10.8,2,1,1,104.0,-37.7948,144.85399999999998,38,475000
561,4,10.8,4,2,1,160.0,-37.7775,144.855,18,550000
562,3,10.8,3,1,1,138.0,-37.7889,144.8465,13,495000
563,3,10.8,3,2,1,78.0,-37.7844,144.8523,48,565000
564,3,11.2,3,1,2,156.0,-37.9038,145.0001,98,1635000
565,4,11.2,4,3,2,284.0,-37.9071,144.9898,58,3695000
566,2,11.2,2,1,2,70.0,-37.9081,145.0043,48,536000
567,4,11.2,4,3,2,247.0,-37.914,144.9878,118,3700000
568,3,11.2,3,1,2,122.0,-37.9172,144.996,88,1975000
569,3,11.2,3,1,2,137.0,-37.9205,145.0007,43,1390000
570,4,11.2,4,3,1,260.0,-37.8926,144.9991,113,2905000
571,2,11.2,2,2,2,132.0,-37.9172,145.004,78,1300000
572,3,11.2,3,2,2,225.0,-37.918,145.0035,21,1725000
573,3,11.2,3,2,2,209.0,-37.9082,144.9968,48,2100000
574,2,11.2,2,1,1,74.0,-37.9122,145.0038,58,800000
575,4,11.2,4,2,3,135.0,-37.8956,145.0026,98,1761000
576,3,11.2,3,2,2,171.0,-37.9166,144.9942,25,1302500
577,5,11.2,4,3,1,341.0,-37.9118,144.9984,13,2750000
578,2,11.2,2,1,2,92.0,-37.9157,144.9973,48,892500
579,4,11.2,3,2,1,197.0,-37.8954,145.0017,108,2145000
580,5,11.2,4,2,2,340.0,-37.9241,145.0008,18,3171000
581,2,11.2,2,2,1,74.0,-37.9042,144.9954,5,620000
582,3,11.2,3,2,2,163.0,-37.8943,144.9907,18,1475000
583,3,11.2,3,2,2,111.0,-37.9174,144.9895,38,1650000
584,5,11.2,5,2,2,202.0,-37.9264,145.0044,93,1562500
585,3,11.2,3,3,2,262.0,-37.899,144.9901,6,2050000
586,4,11.2,4,3,2,364.0,-37.8964,144.9972,18,3320000
587,2,11.2,2,1,2,85.0,-37.9131,144.995,83,1100000
588,3,11.2,3,2,1,143.0,-37.8916,145.0017,108,1650000
589,2,11.2,2,1,0,111.0,-37.9154,145.001,98,1570000
590,3,11.2,3,2,1,118.0,-37.9228,144.9996,65,1785000
591,3,11.2,3,2,2,170.0,-37.9153,144.9924,27,1875000
592,3,11.2,3,1,2,116.0,-37.9268,144.991,68,1266000
593,5,11.2,5,3,2,423.0,-37.9204,145.0028,80,2730000
594,4,11.2,4,3,2,337.0,-37.8975,144.9991,28,3295888
595,1,11.2,1,1,1,40.0,-37.9181,144.993,53,375000
596,2,11.2,2,1,1,80.0,-37.9112,144.9909,98,756000
597,5,11.2,5,5,2,219.0,-37.9012,144.997,98,2100000
598,3,11.2,4,2,2,302.0,-37.9271,145.0034,18,2375000
599,3,11.2,3,1,2,120.0,-37.9254,145.0045,83,1385000
600,2,11.2,2,1,1,75.0,-37.8958,144.9982,68,858000
601,4,11.2,4,2,4,229.0,-37.8962,145.0011,108,2800000
602,5,11.2,4,3,4,305.0,-37.9233,144.9944,128,3700000
603,4,11.2,4,2,2,274.0,-37.916,145.0064,98,2475000
604,4,11.2,4,2,2,333.0,-37.8987,144.9953,93,2700000
605,4,11.2,4,2,2,311.0,-37.9227,145.0043,28,3900000
606,2,11.2,2,1,1,75.0,-37.9156,145.0013,13,610000
607,2,11.2,2,1,2,165.0,-37.9095,145.004,108,1532000
608,2,11.2,2,1,2,2.0,-37.9078,145.0051,9,1037000
609,4,11.2,4,4,2,319.0,-37.8989,145.0008,23,3050000
610,4,11.2,4,2,2,196.0,-37.9228,145.0022,18,1630000
611,4,11.2,4,2,2,246.0,-37.9234,145.0042,43,2640000
612,1,11.2,1,1,1,74.0,-37.9194,145.0003,38,671000
613,4,11.2,4,2,2,281.0,-37.9237,145.0056,6,2250000
614,3,11.2,3,1,1,161.0,-37.919000000000004,144.9953,76,2900000
615,4,11.2,4,1,2,142.0,-37.9262,144.9969,48,2405000
616,3,11.2,2,2,1,110.0,-37.91,144.989,25,1352500
617,5,11.2,4,2,2,304.0,-37.9205,145.0012,88,3105000
618,4,11.2,3,2,1,195.0,-37.8869,144.9982,28,1500000
619,4,10.7,4,2,2,240.0,-37.9205,145.0122,58,1940000
620,4,10.7,4,2,2,268.0,-37.9187,145.007,78,1850000
621,3,10.7,3,1,1,117.0,-37.9317,145.0218,88,930000
622,4,10.7,4,3,2,213.0,-37.9162,145.0219,10,1310000
623,4,10.7,4,2,2,183.0,-37.9022,145.0125,68,2504000
624,2,10.7,2,1,1,126.0,-37.9153,145.0142,78,1445000
625,4,10.7,4,3,2,594.0,-37.9029,145.0118,45,1825000
626,5,10.7,4,2,1,274.0,-37.9187,145.0187,83,1700000
627,5,10.7,4,3,4,235.0,-37.9091,145.0245,88,1400000
628,3,10.7,3,2,2,228.0,-37.9199,145.0174,18,1500000
629,3,10.7,3,1,3,182.0,-37.9177,145.0143,68,1400000
630,5,10.7,5,2,2,245.0,-37.9084,145.0221,73,1600000
631,2,10.7,4,3,2,119.0,-37.9205,145.0102,83,1780000
632,5,10.7,5,2,5,270.0,-37.931999999999995,145.0284,98,1200000
633,2,10.7,2,1,1,90.0,-37.9306,145.0284,58,775000
634,3,10.7,3,2,2,143.0,-37.9269,145.0274,93,1480000
635,3,10.7,3,3,2,244.0,-37.931,145.0198,6,1590000
636,4,10.7,5,2,2,274.0,-37.9135,145.0189,46,2840000
637,2,10.7,2,1,2,131.0,-37.9143,145.0238,70,1000000
638,4,10.7,4,3,4,275.0,-37.9299,145.015,68,1700000
639,5,10.7,5,5,3,272.0,-37.9102,145.0245,49,3207000
640,3,10.7,3,2,2,34.0,-37.9308,145.0316,28,880000
641,4,10.7,4,1,1,203.0,-37.931,145.0163,58,1920000
642,3,10.7,3,2,2,121.0,-37.9062,145.0173,92,1301000
643,5,10.7,5,3,2,233.0,-37.9231,145.0104,58,2550000
644,5,10.7,5,2,0,238.0,-37.9175,145.0116,48,1915000
645,4,10.7,5,3,2,212.0,-37.9075,145.0248,70,1650000
646,4,10.7,2,2,1,177.0,-37.9187,145.0071,98,1530000
647,4,10.7,4,2,4,233.0,-37.9255,145.0118,78,2050000
648,5,10.7,5,3,2,346.0,-37.9176,145.009,2,2550000
649,2,10.7,2,1,2,93.0,-37.9172,145.0072,38,905000
650,3,10.7,3,1,2,151.0,-37.9057,145.0166,88,1355000
651,2,10.7,2,1,2,145.0,-37.9268,145.0094,68,1845000
652,5,10.7,5,3,3,309.0,-37.9289,145.0284,48,2050000
653,3,10.7,4,3,2,228.0,-37.91,145.0113,103,1710000
654,3,10.7,3,2,2,222.0,-37.9196,145.0205,18,1300000
655,4,10.7,4,2,2,286.0,-37.9292,145.0236,18,2200000
656,4,10.7,4,3,2,225.0,-37.9186,145.0175,48,2150000
657,1,10.7,2,1,1,60.0,-37.9159,145.019,6,681000
658,2,10.7,4,3,2,250.0,-37.9182,145.0231,0,1310000
659,1,10.7,1,1,1,57.0,-37.9164,145.0228,68,340000
660,2,10.7,2,1,1,66.0,-37.9207,145.0079,58,692000
661,4,10.7,4,2,2,4.0,-37.9078,145.0222,18,1367000
662,2,10.7,2,1,1,101.0,-37.9125,145.0114,48,903000
663,4,10.7,4,4,4,337.0,-37.9172,145.0214,58,2820000
664,2,10.7,2,1,2,117.0,-37.9179,145.0127,88,1813000
665,5,10.7,5,2,2,288.0,-37.9291,145.0283,68,1655000
666,3,10.7,3,2,2,193.0,-37.9124,145.0132,38,1230000
667,4,10.7,4,1,2,150.0,-37.9027,145.0225,88,1389000
668,4,10.7,4,2,2,130.0,-37.9266,145.0088,88,2310000
669,2,10.7,2,1,1,131.0,-37.9055,145.0173,28,1014000
670,2,5.2,2,1,0,108.0,-37.7676,144.9665,113,1026000
671,4,5.2,4,3,1,93.0,-37.7713,144.9643,108,1802500
672,4,5.2,4,3,1,209.0,-37.7624,144.9671,128,1500000
673,4,5.2,4,2,3,287.0,-37.7637,144.9662,78,2230000
674,2,5.2,2,1,1,66.0,-37.7695,144.9528,18,410000
675,1,5.2,1,1,1,40.0,-37.762,144.9647,48,272500
676,3,5.2,3,3,1,100.0,-37.7575,144.9647,2,680000
677,2,5.2,2,1,1,61.0,-37.7608,144.968,48,400000
678,3,5.2,3,1,0,96.0,-37.7661,144.9691,108,950000
679,2,5.2,2,1,1,90.0,-37.7742,144.9542,128,845500
680,2,5.2,2,1,1,78.0,-37.7588,144.9646,9,605000
681,2,5.2,2,1,1,61.0,-37.7643,144.9638,43,445000
682,2,5.2,2,1,1,85.0,-37.7601,144.9581,48,659500
683,2,5.2,2,1,1,75.0,-37.777,144.9703,7,600000
684,4,5.2,4,1,0,139.0,-37.7611,144.9677,118,1115000
685,3,5.2,3,1,1,91.0,-37.7701,144.9633,108,1125000
686,3,5.2,3,1,1,97.0,-37.7622,144.9586,88,855000
687,3,5.2,3,2,1,140.0,-37.7581,144.9514,2,940000
688,2,5.2,2,2,1,88.0,-37.7723,144.9643,5,750000
689,2,5.2,2,1,1,108.0,-37.757,144.9697,108,1056000
690,3,5.2,3,2,1,152.0,-37.7697,144.9649,18,880000
691,3,5.2,3,1,0,126.0,-37.7619,144.959,128,1222500
692,3,5.2,3,2,2,110.0,-37.7636,144.9559,11,955000
693,2,5.2,2,1,1,65.0,-37.758,144.9667,48,587000
694,3,5.2,3,1,0,121.0,-37.7704,144.9695,83,1060000
695,2,5.2,2,1,1,93.0,-37.7676,144.9659,118,890000
696,2,5.2,2,2,1,100.0,-37.7617,144.9642,16,685000
697,3,5.2,3,2,1,162.0,-37.756,144.9587,13,976000
698,3,5.2,3,2,1,112.0,-37.7703,144.9533,118,641000
699,2,5.2,2,1,0,87.0,-37.7611,144.966,108,770000
700,1,5.2,1,1,1,51.0,-37.7597,144.9548,48,279500
701,4,5.2,4,2,3,180.0,-37.7769,144.9691,118,1800000
702,4,5.2,4,1,1,151.0,-37.7728,144.9639,78,1350000
703,4,5.2,4,2,1,156.0,-37.7722,144.9681,98,1320000
704,3,5.2,3,1,1,130.0,-37.7597,144.9545,118,825000
705,3,5.2,2,1,1,100.0,-37.7746,144.9697,108,1261000
706,3,5.2,3,1,2,105.0,-37.7642,144.969,128,1045000
707,3,5.2,3,1,1,85.0,-37.773,144.9624,18,1044000
708,3,5.2,3,1,1,126.0,-37.7776,144.963,108,1050000
709,3,5.2,3,2,3,152.0,-37.7788,144.9688,98,1691500
710,2,5.2,2,1,0,108.0,-37.7572,144.9687,88,1075000
711,2,5.2,2,1,1,80.0,-37.7634,144.9616,8,501000
712,3,5.2,3,1,6,98.0,-37.7757,144.9505,58,1260000
713,3,5.2,3,1,2,141.0,-37.7702,144.9672,98,1650000
714,2,5.2,2,1,1,57.0,-37.7778,144.9594,48,601000
715,2,5.2,2,1,0,86.0,-37.762,144.9547,98,1015000
716,1,5.2,1,1,1,114.0,-37.7661,144.9614,88,625000
717,3,5.2,3,2,1,195.0,-37.7763,144.9597,73,1700000
718,2,5.2,2,1,1,57.0,-37.7597,144.9655,45,435000
719,5,5.2,5,2,2,266.0,-37.7767,144.9645,128,2500000
720,2,5.2,2,1,1,88.0,-37.7704,144.9504,108,860000
721,2,5.2,2,1,1,66.0,-37.7598,144.9655,58,491000
722,3,5.2,3,1,2,89.0,-37.7626,144.9535,78,985000
723,3,5.2,3,1,1,162.0,-37.7602,144.9543,128,1250000
724,3,5.2,3,2,1,112.0,-37.7703,144.9533,118,641000
725,3,5.2,3,1,1,104.0,-37.7563,144.96,128,860000
726,2,5.2,2,1,1,68.0,-37.7646,144.9586,108,705000
727,3,5.2,3,1,1,117.0,-37.7603,144.9573,103,880000
728,2,5.2,2,2,1,105.0,-37.7625,144.9653,18,754000
729,2,5.2,2,1,1,74.0,-37.7703,144.9533,14,590000
730,2,5.2,2,1,1,66.0,-37.7775,144.9607,68,575000
731,3,5.2,3,1,0,150.0,-37.7621,144.9595,98,1510000
732,2,5.2,2,2,1,87.0,-37.7744,144.9498,11,801000
733,3,5.2,3,2,2,126.0,-37.7687,144.9649,7,820000
734,1,5.2,1,1,1,45.0,-37.7766,144.9574,48,370000
735,3,5.2,3,1,0,104.0,-37.7634,144.9593,128,1170000
736,4,5.2,3,1,1,129.0,-37.7737,144.965,98,1790000
737,3,5.2,3,2,1,118.0,-37.7776,144.9691,18,640000
738,4,5.2,4,2,2,207.0,-37.7725,144.964,60,1875000
739,3,5.2,3,1,1,1041.0,-37.7589,144.9529,93,1053000
740,3,5.2,2,1,1,111.0,-37.7611,144.9622,6,705000
741,4,5.2,4,1,0,127.0,-37.7621,144.9506,98,1217000
742,3,5.2,3,1,3,119.0,-37.7649,144.9641,75,1020000
743,3,5.2,3,1,1,132.0,-37.7741,144.9703,108,1340000
744,4,5.2,4,2,1,214.0,-37.7554,144.9544,102,1410000
745,3,5.2,3,1,1,126.0,-37.7738,144.9695,118,1550000
746,3,5.2,3,2,1,122.0,-37.7687,144.9649,8,740000
747,2,5.2,2,1,2,89.0,-37.7706,144.9608,16,592500
748,1,5.2,1,1,1,54.0,-37.7775,144.9607,53,370000
749,2,5.2,2,1,1,120.0,-37.759,144.9597,138,765000
750,1,5.2,1,1,1,82.0,-37.7643,144.9584,128,772000
751,3,5.2,3,2,1,130.0,-37.7719,144.9661,128,1210000
752,4,5.2,4,2,1,199.0,-37.7745,144.9523,108,1755000
753,2,5.2,2,1,2,103.0,-37.775,144.9536,108,945000
754,2,5.2,2,1,1,157.0,-37.7656,144.9562,88,755000
755,2,5.9,2,1,1,69.0,-37.768,144.9408,58,521500
756,3,5.9,3,1,1,119.0,-37.7564,144.9422,98,1190000
757,2,5.9,2,1,1,60.0,-37.7665,144.9425,48,471000
758,1,5.9,1,1,1,42.0,-37.7586,144.9452,18,265000
759,3,5.9,3,1,0,93.0,-37.7659,144.9494,88,955000
760,5,5.9,5,2,2,321.0,-37.7581,144.9414,21,1350000
761,2,5.9,2,1,1,85.0,-37.7607,144.9393,48,380000
762,1,5.9,1,1,0,37.0,-37.7763,144.947,58,300000
763,3,5.9,3,1,2,95.0,-37.7589,144.9368,68,810000
764,3,5.9,3,1,0,119.0,-37.763000000000005,144.9439,83,793000
765,2,5.9,2,1,1,64.0,-37.7528,144.9368,58,400000
766,2,5.9,2,1,1,70.0,-37.7582,144.94,5,400500
767,3,5.9,3,2,2,155.0,-37.7519,144.9324,8,797500
768,3,5.9,3,1,2,135.0,-37.7618,144.9497,118,1300000
769,3,5.9,3,1,2,101.0,-37.764,144.9428,88,1330000
770,7,5.9,7,3,1,287.0,-37.7634,144.9403,36,1205000
771,2,5.9,2,1,1,62.0,-37.7676,144.9394,48,380000
772,3,5.9,3,1,1,168.0,-37.7728,144.9478,83,1095000
773,2,5.9,2,1,1,82.0,-37.772,144.9406,48,680000
774,2,5.9,2,1,1,87.0,-37.7619,144.9412,108,711000
775,2,5.9,2,1,1,75.0,-37.7595,144.9436,48,500000
776,2,5.9,2,1,1,62.0,-37.7688,144.9421,48,385000
777,2,5.9,2,1,1,59.0,-37.7524,144.9347,58,370000
778,1,5.9,1,1,1,43.0,-37.7661,144.9422,48,320000
779,1,5.9,1,1,1,42.0,-37.7748,144.9483,48,330000
780,5,5.9,5,2,3,193.0,-37.7576,144.9348,98,1200000
781,2,5.9,2,1,1,66.0,-37.7741,144.9449,58,537000
782,3,5.9,3,1,2,141.0,-37.7525,144.9321,68,910000
783,1,5.9,1,1,1,45.0,-37.7675,144.939,48,285000
784,4,5.9,3,1,1,165.0,-37.7575,144.9402,88,921500
785,2,5.9,2,1,2,116.0,-37.7715,144.9426,88,1315000
786,2,5.9,2,1,1,65.0,-37.7606,144.9443,48,370000
787,2,5.9,2,1,2,109.0,-37.7659,144.9487,14,735000
788,4,5.9,3,1,1,148.0,-37.7628,144.9459,83,1000000
789,1,5.9,1,1,1,45.0,-37.7586,144.9433,48,252000
790,4,5.9,4,2,2,184.0,-37.7764,144.9479,98,1700000
791,2,5.9,3,1,1,98.0,-37.7604,144.9488,118,820000
792,2,5.9,2,1,1,65.0,-37.7686,144.9421,48,370000
793,2,5.9,2,1,1,65.0,-37.7543,144.9385,68,484000
794,3,5.9,3,1,2,123.0,-37.7652,144.9454,19,815000
795,4,5.9,4,1,2,169.0,-37.7747,144.9474,108,1150000
796,2,5.9,2,1,1,84.0,-37.7647,144.9412,41,497000
797,2,5.9,2,1,1,62.0,-37.7577,144.9354,58,440000
798,2,5.9,3,2,1,115.0,-37.7552,144.9458,88,816000
799,4,5.9,4,3,2,150.0,-37.7538,144.944,93,970000
800,3,11.8,3,1,2,140.0,-37.7599,145.0849,18,851000
801,4,11.8,4,1,2,180.0,-37.7608,145.0862,58,1300000
802,4,11.8,4,2,2,214.0,-37.7657,145.0957,61,1235000
803,4,11.8,4,2,2,197.0,-37.7695,145.0869,38,1303000
804,3,11.8,3,2,2,190.0,-37.7683,145.0959,58,880000
805,3,11.8,3,2,2,226.0,-37.7813,145.102,5,975000
806,3,11.8,3,2,1,180.0,-37.7689,145.099,68,990000
807,4,11.8,4,2,2,159.0,-37.7724,145.1033,48,1225000
